image_path,image_width,image_height,image_format,num_targets,classes,has_annotations,video_path,video_name,frame_number
G:\2025-05-14_videos_annotated\images\A03_009ca9a9-dbda-3d64-a6c6-e414f9834742_35.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_009ca9a9-dbda-3d64-a6c6-e414f9834742.mp4,A03_009ca9a9-dbda-3d64-a6c6-e414f9834742,35
G:\2025-05-14_videos_annotated\images\A03_009ca9a9-dbda-3d64-a6c6-e414f9834742_47.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_009ca9a9-dbda-3d64-a6c6-e414f9834742.mp4,A03_009ca9a9-dbda-3d64-a6c6-e414f9834742,47
G:\2025-05-14_videos_annotated\images\A03_009ca9a9-dbda-3d64-a6c6-e414f9834742_48.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_009ca9a9-dbda-3d64-a6c6-e414f9834742.mp4,A03_009ca9a9-dbda-3d64-a6c6-e414f9834742,48
G:\2025-05-14_videos_annotated\images\A03_009ca9a9-dbda-3d64-a6c6-e414f9834742_49.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_009ca9a9-dbda-3d64-a6c6-e414f9834742.mp4,A03_009ca9a9-dbda-3d64-a6c6-e414f9834742,49
G:\2025-05-14_videos_annotated\images\A03_009ca9a9-dbda-3d64-a6c6-e414f9834742_58.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_009ca9a9-dbda-3d64-a6c6-e414f9834742.mp4,A03_009ca9a9-dbda-3d64-a6c6-e414f9834742,58
G:\2025-05-14_videos_annotated\images\A03_009ca9a9-dbda-3d64-a6c6-e414f9834742_64.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_009ca9a9-dbda-3d64-a6c6-e414f9834742.mp4,A03_009ca9a9-dbda-3d64-a6c6-e414f9834742,64
G:\2025-05-14_videos_annotated\images\A03_009ca9a9-dbda-3d64-a6c6-e414f9834742_74.jpg,1920,1080,JPEG,1,Plane,Yes,G:\2025-05-14\A03_009ca9a9-dbda-3d64-a6c6-e414f9834742.mp4,A03_009ca9a9-dbda-3d64-a6c6-e414f9834742,74
G:\2025-05-14_videos_annotated\images\A03_009ca9a9-dbda-3d64-a6c6-e414f9834742_80.jpg,1920,1080,JPEG,1,Plane,Yes,G:\2025-05-14\A03_009ca9a9-dbda-3d64-a6c6-e414f9834742.mp4,A03_009ca9a9-dbda-3d64-a6c6-e414f9834742,80
G:\2025-05-14_videos_annotated\images\A03_009ca9a9-dbda-3d64-a6c6-e414f9834742_99.jpg,1920,1080,JPEG,1,Plane,Yes,G:\2025-05-14\A03_009ca9a9-dbda-3d64-a6c6-e414f9834742.mp4,A03_009ca9a9-dbda-3d64-a6c6-e414f9834742,99
G:\2025-05-14_videos_annotated\images\A03_00c8a13c-2251-3f57-b902-2a9b116b48dd_0.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_00c8a13c-2251-3f57-b902-2a9b116b48dd.mp4,A03_00c8a13c-2251-3f57-b902-2a9b116b48dd,0
G:\2025-05-14_videos_annotated\images\A03_00c8a13c-2251-3f57-b902-2a9b116b48dd_124.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_00c8a13c-2251-3f57-b902-2a9b116b48dd.mp4,A03_00c8a13c-2251-3f57-b902-2a9b116b48dd,124
G:\2025-05-14_videos_annotated\images\A03_00c8a13c-2251-3f57-b902-2a9b116b48dd_149.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_00c8a13c-2251-3f57-b902-2a9b116b48dd.mp4,A03_00c8a13c-2251-3f57-b902-2a9b116b48dd,149
G:\2025-05-14_videos_annotated\images\A03_00c8a13c-2251-3f57-b902-2a9b116b48dd_174.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_00c8a13c-2251-3f57-b902-2a9b116b48dd.mp4,A03_00c8a13c-2251-3f57-b902-2a9b116b48dd,174
G:\2025-05-14_videos_annotated\images\A03_00c8a13c-2251-3f57-b902-2a9b116b48dd_199.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_00c8a13c-2251-3f57-b902-2a9b116b48dd.mp4,A03_00c8a13c-2251-3f57-b902-2a9b116b48dd,199
G:\2025-05-14_videos_annotated\images\A03_00c8a13c-2251-3f57-b902-2a9b116b48dd_224.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_00c8a13c-2251-3f57-b902-2a9b116b48dd.mp4,A03_00c8a13c-2251-3f57-b902-2a9b116b48dd,224
G:\2025-05-14_videos_annotated\images\A03_00c8a13c-2251-3f57-b902-2a9b116b48dd_24.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_00c8a13c-2251-3f57-b902-2a9b116b48dd.mp4,A03_00c8a13c-2251-3f57-b902-2a9b116b48dd,24
G:\2025-05-14_videos_annotated\images\A03_00c8a13c-2251-3f57-b902-2a9b116b48dd_49.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_00c8a13c-2251-3f57-b902-2a9b116b48dd.mp4,A03_00c8a13c-2251-3f57-b902-2a9b116b48dd,49
G:\2025-05-14_videos_annotated\images\A03_00c8a13c-2251-3f57-b902-2a9b116b48dd_74.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_00c8a13c-2251-3f57-b902-2a9b116b48dd.mp4,A03_00c8a13c-2251-3f57-b902-2a9b116b48dd,74
G:\2025-05-14_videos_annotated\images\A03_00c8a13c-2251-3f57-b902-2a9b116b48dd_99.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_00c8a13c-2251-3f57-b902-2a9b116b48dd.mp4,A03_00c8a13c-2251-3f57-b902-2a9b116b48dd,99
G:\2025-05-14_videos_annotated\images\A03_00e23ba9-6b34-3dc4-8389-4da59dea24c6_0.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_00e23ba9-6b34-3dc4-8389-4da59dea24c6.mp4,A03_00e23ba9-6b34-3dc4-8389-4da59dea24c6,0
G:\2025-05-14_videos_annotated\images\A03_00e23ba9-6b34-3dc4-8389-4da59dea24c6_124.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_00e23ba9-6b34-3dc4-8389-4da59dea24c6.mp4,A03_00e23ba9-6b34-3dc4-8389-4da59dea24c6,124
G:\2025-05-14_videos_annotated\images\A03_00e23ba9-6b34-3dc4-8389-4da59dea24c6_149.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_00e23ba9-6b34-3dc4-8389-4da59dea24c6.mp4,A03_00e23ba9-6b34-3dc4-8389-4da59dea24c6,149
G:\2025-05-14_videos_annotated\images\A03_00e23ba9-6b34-3dc4-8389-4da59dea24c6_174.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_00e23ba9-6b34-3dc4-8389-4da59dea24c6.mp4,A03_00e23ba9-6b34-3dc4-8389-4da59dea24c6,174
G:\2025-05-14_videos_annotated\images\A03_00e23ba9-6b34-3dc4-8389-4da59dea24c6_199.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_00e23ba9-6b34-3dc4-8389-4da59dea24c6.mp4,A03_00e23ba9-6b34-3dc4-8389-4da59dea24c6,199
G:\2025-05-14_videos_annotated\images\A03_00e23ba9-6b34-3dc4-8389-4da59dea24c6_224.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_00e23ba9-6b34-3dc4-8389-4da59dea24c6.mp4,A03_00e23ba9-6b34-3dc4-8389-4da59dea24c6,224
G:\2025-05-14_videos_annotated\images\A03_00e23ba9-6b34-3dc4-8389-4da59dea24c6_24.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_00e23ba9-6b34-3dc4-8389-4da59dea24c6.mp4,A03_00e23ba9-6b34-3dc4-8389-4da59dea24c6,24
G:\2025-05-14_videos_annotated\images\A03_00e23ba9-6b34-3dc4-8389-4da59dea24c6_49.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_00e23ba9-6b34-3dc4-8389-4da59dea24c6.mp4,A03_00e23ba9-6b34-3dc4-8389-4da59dea24c6,49
G:\2025-05-14_videos_annotated\images\A03_00e23ba9-6b34-3dc4-8389-4da59dea24c6_74.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_00e23ba9-6b34-3dc4-8389-4da59dea24c6.mp4,A03_00e23ba9-6b34-3dc4-8389-4da59dea24c6,74
G:\2025-05-14_videos_annotated\images\A03_00e23ba9-6b34-3dc4-8389-4da59dea24c6_99.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_00e23ba9-6b34-3dc4-8389-4da59dea24c6.mp4,A03_00e23ba9-6b34-3dc4-8389-4da59dea24c6,99
G:\2025-05-14_videos_annotated\images\A03_00e6b51b-b5d9-3866-9946-b7db3fcfc825_0.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_00e6b51b-b5d9-3866-9946-b7db3fcfc825.mp4,A03_00e6b51b-b5d9-3866-9946-b7db3fcfc825,0
G:\2025-05-14_videos_annotated\images\A03_00e6b51b-b5d9-3866-9946-b7db3fcfc825_124.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_00e6b51b-b5d9-3866-9946-b7db3fcfc825.mp4,A03_00e6b51b-b5d9-3866-9946-b7db3fcfc825,124
G:\2025-05-14_videos_annotated\images\A03_00e6b51b-b5d9-3866-9946-b7db3fcfc825_149.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_00e6b51b-b5d9-3866-9946-b7db3fcfc825.mp4,A03_00e6b51b-b5d9-3866-9946-b7db3fcfc825,149
G:\2025-05-14_videos_annotated\images\A03_00e6b51b-b5d9-3866-9946-b7db3fcfc825_174.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_00e6b51b-b5d9-3866-9946-b7db3fcfc825.mp4,A03_00e6b51b-b5d9-3866-9946-b7db3fcfc825,174
G:\2025-05-14_videos_annotated\images\A03_00e6b51b-b5d9-3866-9946-b7db3fcfc825_199.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_00e6b51b-b5d9-3866-9946-b7db3fcfc825.mp4,A03_00e6b51b-b5d9-3866-9946-b7db3fcfc825,199
G:\2025-05-14_videos_annotated\images\A03_00e6b51b-b5d9-3866-9946-b7db3fcfc825_224.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_00e6b51b-b5d9-3866-9946-b7db3fcfc825.mp4,A03_00e6b51b-b5d9-3866-9946-b7db3fcfc825,224
G:\2025-05-14_videos_annotated\images\A03_00e6b51b-b5d9-3866-9946-b7db3fcfc825_24.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_00e6b51b-b5d9-3866-9946-b7db3fcfc825.mp4,A03_00e6b51b-b5d9-3866-9946-b7db3fcfc825,24
G:\2025-05-14_videos_annotated\images\A03_00e6b51b-b5d9-3866-9946-b7db3fcfc825_49.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_00e6b51b-b5d9-3866-9946-b7db3fcfc825.mp4,A03_00e6b51b-b5d9-3866-9946-b7db3fcfc825,49
G:\2025-05-14_videos_annotated\images\A03_00e6b51b-b5d9-3866-9946-b7db3fcfc825_74.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_00e6b51b-b5d9-3866-9946-b7db3fcfc825.mp4,A03_00e6b51b-b5d9-3866-9946-b7db3fcfc825,74
G:\2025-05-14_videos_annotated\images\A03_00e6b51b-b5d9-3866-9946-b7db3fcfc825_99.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_00e6b51b-b5d9-3866-9946-b7db3fcfc825.mp4,A03_00e6b51b-b5d9-3866-9946-b7db3fcfc825,99
G:\2025-05-14_videos_annotated\images\A03_00f946c8-a90e-3162-bea0-aafca0fd180d_0.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_00f946c8-a90e-3162-bea0-aafca0fd180d.mp4,A03_00f946c8-a90e-3162-bea0-aafca0fd180d,0
G:\2025-05-14_videos_annotated\images\A03_00f946c8-a90e-3162-bea0-aafca0fd180d_124.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_00f946c8-a90e-3162-bea0-aafca0fd180d.mp4,A03_00f946c8-a90e-3162-bea0-aafca0fd180d,124
G:\2025-05-14_videos_annotated\images\A03_00f946c8-a90e-3162-bea0-aafca0fd180d_149.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_00f946c8-a90e-3162-bea0-aafca0fd180d.mp4,A03_00f946c8-a90e-3162-bea0-aafca0fd180d,149
G:\2025-05-14_videos_annotated\images\A03_00f946c8-a90e-3162-bea0-aafca0fd180d_174.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_00f946c8-a90e-3162-bea0-aafca0fd180d.mp4,A03_00f946c8-a90e-3162-bea0-aafca0fd180d,174
G:\2025-05-14_videos_annotated\images\A03_00f946c8-a90e-3162-bea0-aafca0fd180d_199.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_00f946c8-a90e-3162-bea0-aafca0fd180d.mp4,A03_00f946c8-a90e-3162-bea0-aafca0fd180d,199
G:\2025-05-14_videos_annotated\images\A03_00f946c8-a90e-3162-bea0-aafca0fd180d_224.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_00f946c8-a90e-3162-bea0-aafca0fd180d.mp4,A03_00f946c8-a90e-3162-bea0-aafca0fd180d,224
G:\2025-05-14_videos_annotated\images\A03_00f946c8-a90e-3162-bea0-aafca0fd180d_24.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_00f946c8-a90e-3162-bea0-aafca0fd180d.mp4,A03_00f946c8-a90e-3162-bea0-aafca0fd180d,24
G:\2025-05-14_videos_annotated\images\A03_00f946c8-a90e-3162-bea0-aafca0fd180d_49.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_00f946c8-a90e-3162-bea0-aafca0fd180d.mp4,A03_00f946c8-a90e-3162-bea0-aafca0fd180d,49
G:\2025-05-14_videos_annotated\images\A03_00f946c8-a90e-3162-bea0-aafca0fd180d_74.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_00f946c8-a90e-3162-bea0-aafca0fd180d.mp4,A03_00f946c8-a90e-3162-bea0-aafca0fd180d,74
G:\2025-05-14_videos_annotated\images\A03_00f946c8-a90e-3162-bea0-aafca0fd180d_99.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_00f946c8-a90e-3162-bea0-aafca0fd180d.mp4,A03_00f946c8-a90e-3162-bea0-aafca0fd180d,99
G:\2025-05-14_videos_annotated\images\A03_01117c75-7e3b-3234-b12e-854b14acd5ca_0.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_01117c75-7e3b-3234-b12e-854b14acd5ca.mp4,A03_01117c75-7e3b-3234-b12e-854b14acd5ca,0
G:\2025-05-14_videos_annotated\images\A03_01117c75-7e3b-3234-b12e-854b14acd5ca_124.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_01117c75-7e3b-3234-b12e-854b14acd5ca.mp4,A03_01117c75-7e3b-3234-b12e-854b14acd5ca,124
G:\2025-05-14_videos_annotated\images\A03_01117c75-7e3b-3234-b12e-854b14acd5ca_149.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_01117c75-7e3b-3234-b12e-854b14acd5ca.mp4,A03_01117c75-7e3b-3234-b12e-854b14acd5ca,149
G:\2025-05-14_videos_annotated\images\A03_01117c75-7e3b-3234-b12e-854b14acd5ca_174.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_01117c75-7e3b-3234-b12e-854b14acd5ca.mp4,A03_01117c75-7e3b-3234-b12e-854b14acd5ca,174
G:\2025-05-14_videos_annotated\images\A03_01117c75-7e3b-3234-b12e-854b14acd5ca_199.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_01117c75-7e3b-3234-b12e-854b14acd5ca.mp4,A03_01117c75-7e3b-3234-b12e-854b14acd5ca,199
G:\2025-05-14_videos_annotated\images\A03_01117c75-7e3b-3234-b12e-854b14acd5ca_224.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_01117c75-7e3b-3234-b12e-854b14acd5ca.mp4,A03_01117c75-7e3b-3234-b12e-854b14acd5ca,224
G:\2025-05-14_videos_annotated\images\A03_01117c75-7e3b-3234-b12e-854b14acd5ca_24.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_01117c75-7e3b-3234-b12e-854b14acd5ca.mp4,A03_01117c75-7e3b-3234-b12e-854b14acd5ca,24
G:\2025-05-14_videos_annotated\images\A03_01117c75-7e3b-3234-b12e-854b14acd5ca_49.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_01117c75-7e3b-3234-b12e-854b14acd5ca.mp4,A03_01117c75-7e3b-3234-b12e-854b14acd5ca,49
G:\2025-05-14_videos_annotated\images\A03_01117c75-7e3b-3234-b12e-854b14acd5ca_74.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_01117c75-7e3b-3234-b12e-854b14acd5ca.mp4,A03_01117c75-7e3b-3234-b12e-854b14acd5ca,74
G:\2025-05-14_videos_annotated\images\A03_01117c75-7e3b-3234-b12e-854b14acd5ca_99.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_01117c75-7e3b-3234-b12e-854b14acd5ca.mp4,A03_01117c75-7e3b-3234-b12e-854b14acd5ca,99
G:\2025-05-14_videos_annotated\images\A03_012146d8-f647-3393-b53f-8efc4bcf5c07_0.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_012146d8-f647-3393-b53f-8efc4bcf5c07.mp4,A03_012146d8-f647-3393-b53f-8efc4bcf5c07,0
G:\2025-05-14_videos_annotated\images\A03_012146d8-f647-3393-b53f-8efc4bcf5c07_11.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_012146d8-f647-3393-b53f-8efc4bcf5c07.mp4,A03_012146d8-f647-3393-b53f-8efc4bcf5c07,11
G:\2025-05-14_videos_annotated\images\A03_012146d8-f647-3393-b53f-8efc4bcf5c07_124.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_012146d8-f647-3393-b53f-8efc4bcf5c07.mp4,A03_012146d8-f647-3393-b53f-8efc4bcf5c07,124
G:\2025-05-14_videos_annotated\images\A03_012146d8-f647-3393-b53f-8efc4bcf5c07_149.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_012146d8-f647-3393-b53f-8efc4bcf5c07.mp4,A03_012146d8-f647-3393-b53f-8efc4bcf5c07,149
G:\2025-05-14_videos_annotated\images\A03_012146d8-f647-3393-b53f-8efc4bcf5c07_16.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_012146d8-f647-3393-b53f-8efc4bcf5c07.mp4,A03_012146d8-f647-3393-b53f-8efc4bcf5c07,16
G:\2025-05-14_videos_annotated\images\A03_012146d8-f647-3393-b53f-8efc4bcf5c07_174.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_012146d8-f647-3393-b53f-8efc4bcf5c07.mp4,A03_012146d8-f647-3393-b53f-8efc4bcf5c07,174
G:\2025-05-14_videos_annotated\images\A03_012146d8-f647-3393-b53f-8efc4bcf5c07_199.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_012146d8-f647-3393-b53f-8efc4bcf5c07.mp4,A03_012146d8-f647-3393-b53f-8efc4bcf5c07,199
G:\2025-05-14_videos_annotated\images\A03_012146d8-f647-3393-b53f-8efc4bcf5c07_224.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_012146d8-f647-3393-b53f-8efc4bcf5c07.mp4,A03_012146d8-f647-3393-b53f-8efc4bcf5c07,224
G:\2025-05-14_videos_annotated\images\A03_012146d8-f647-3393-b53f-8efc4bcf5c07_23.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_012146d8-f647-3393-b53f-8efc4bcf5c07.mp4,A03_012146d8-f647-3393-b53f-8efc4bcf5c07,23
G:\2025-05-14_videos_annotated\images\A03_012146d8-f647-3393-b53f-8efc4bcf5c07_24.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_012146d8-f647-3393-b53f-8efc4bcf5c07.mp4,A03_012146d8-f647-3393-b53f-8efc4bcf5c07,24
G:\2025-05-14_videos_annotated\images\A03_012146d8-f647-3393-b53f-8efc4bcf5c07_32.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_012146d8-f647-3393-b53f-8efc4bcf5c07.mp4,A03_012146d8-f647-3393-b53f-8efc4bcf5c07,32
G:\2025-05-14_videos_annotated\images\A03_012146d8-f647-3393-b53f-8efc4bcf5c07_35.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_012146d8-f647-3393-b53f-8efc4bcf5c07.mp4,A03_012146d8-f647-3393-b53f-8efc4bcf5c07,35
G:\2025-05-14_videos_annotated\images\A03_012146d8-f647-3393-b53f-8efc4bcf5c07_47.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_012146d8-f647-3393-b53f-8efc4bcf5c07.mp4,A03_012146d8-f647-3393-b53f-8efc4bcf5c07,47
G:\2025-05-14_videos_annotated\images\A03_012146d8-f647-3393-b53f-8efc4bcf5c07_48.jpg,1920,1080,JPEG,1,Unknown,Yes,G:\2025-05-14\A03_012146d8-f647-3393-b53f-8efc4bcf5c07.mp4,A03_012146d8-f647-3393-b53f-8efc4bcf5c07,48
G:\2025-05-14_videos_annotated\images\A03_012146d8-f647-3393-b53f-8efc4bcf5c07_49.jpg,1920,1080,JPEG,1,Unknown,Yes,G:\2025-05-14\A03_012146d8-f647-3393-b53f-8efc4bcf5c07.mp4,A03_012146d8-f647-3393-b53f-8efc4bcf5c07,49
G:\2025-05-14_videos_annotated\images\A03_012146d8-f647-3393-b53f-8efc4bcf5c07_58.jpg,1920,1080,JPEG,1,Unknown,Yes,G:\2025-05-14\A03_012146d8-f647-3393-b53f-8efc4bcf5c07.mp4,A03_012146d8-f647-3393-b53f-8efc4bcf5c07,58
G:\2025-05-14_videos_annotated\images\A03_012146d8-f647-3393-b53f-8efc4bcf5c07_64.jpg,1920,1080,JPEG,1,Unknown,Yes,G:\2025-05-14\A03_012146d8-f647-3393-b53f-8efc4bcf5c07.mp4,A03_012146d8-f647-3393-b53f-8efc4bcf5c07,64
G:\2025-05-14_videos_annotated\images\A03_012146d8-f647-3393-b53f-8efc4bcf5c07_74.jpg,1920,1080,JPEG,1,Unknown,Yes,G:\2025-05-14\A03_012146d8-f647-3393-b53f-8efc4bcf5c07.mp4,A03_012146d8-f647-3393-b53f-8efc4bcf5c07,74
G:\2025-05-14_videos_annotated\images\A03_012146d8-f647-3393-b53f-8efc4bcf5c07_80.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_012146d8-f647-3393-b53f-8efc4bcf5c07.mp4,A03_012146d8-f647-3393-b53f-8efc4bcf5c07,80
G:\2025-05-14_videos_annotated\images\A03_012146d8-f647-3393-b53f-8efc4bcf5c07_99.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_012146d8-f647-3393-b53f-8efc4bcf5c07.mp4,A03_012146d8-f647-3393-b53f-8efc4bcf5c07,99
G:\2025-05-14_videos_annotated\images\A03_0142f567-b1bf-3e02-a8a9-be393baf9aeb_0.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0142f567-b1bf-3e02-a8a9-be393baf9aeb.mp4,A03_0142f567-b1bf-3e02-a8a9-be393baf9aeb,0
G:\2025-05-14_videos_annotated\images\A03_0142f567-b1bf-3e02-a8a9-be393baf9aeb_124.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0142f567-b1bf-3e02-a8a9-be393baf9aeb.mp4,A03_0142f567-b1bf-3e02-a8a9-be393baf9aeb,124
G:\2025-05-14_videos_annotated\images\A03_0142f567-b1bf-3e02-a8a9-be393baf9aeb_149.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0142f567-b1bf-3e02-a8a9-be393baf9aeb.mp4,A03_0142f567-b1bf-3e02-a8a9-be393baf9aeb,149
G:\2025-05-14_videos_annotated\images\A03_0142f567-b1bf-3e02-a8a9-be393baf9aeb_174.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0142f567-b1bf-3e02-a8a9-be393baf9aeb.mp4,A03_0142f567-b1bf-3e02-a8a9-be393baf9aeb,174
G:\2025-05-14_videos_annotated\images\A03_0142f567-b1bf-3e02-a8a9-be393baf9aeb_199.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0142f567-b1bf-3e02-a8a9-be393baf9aeb.mp4,A03_0142f567-b1bf-3e02-a8a9-be393baf9aeb,199
G:\2025-05-14_videos_annotated\images\A03_0142f567-b1bf-3e02-a8a9-be393baf9aeb_224.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0142f567-b1bf-3e02-a8a9-be393baf9aeb.mp4,A03_0142f567-b1bf-3e02-a8a9-be393baf9aeb,224
G:\2025-05-14_videos_annotated\images\A03_0142f567-b1bf-3e02-a8a9-be393baf9aeb_24.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0142f567-b1bf-3e02-a8a9-be393baf9aeb.mp4,A03_0142f567-b1bf-3e02-a8a9-be393baf9aeb,24
G:\2025-05-14_videos_annotated\images\A03_0142f567-b1bf-3e02-a8a9-be393baf9aeb_49.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0142f567-b1bf-3e02-a8a9-be393baf9aeb.mp4,A03_0142f567-b1bf-3e02-a8a9-be393baf9aeb,49
G:\2025-05-14_videos_annotated\images\A03_0142f567-b1bf-3e02-a8a9-be393baf9aeb_74.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0142f567-b1bf-3e02-a8a9-be393baf9aeb.mp4,A03_0142f567-b1bf-3e02-a8a9-be393baf9aeb,74
G:\2025-05-14_videos_annotated\images\A03_0142f567-b1bf-3e02-a8a9-be393baf9aeb_99.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_0142f567-b1bf-3e02-a8a9-be393baf9aeb.mp4,A03_0142f567-b1bf-3e02-a8a9-be393baf9aeb,99
G:\2025-05-14_videos_annotated\images\A03_015bc124-3aa8-331f-800a-81e40cc5f985_0.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_015bc124-3aa8-331f-800a-81e40cc5f985.mp4,A03_015bc124-3aa8-331f-800a-81e40cc5f985,0
G:\2025-05-14_videos_annotated\images\A03_015bc124-3aa8-331f-800a-81e40cc5f985_124.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_015bc124-3aa8-331f-800a-81e40cc5f985.mp4,A03_015bc124-3aa8-331f-800a-81e40cc5f985,124
G:\2025-05-14_videos_annotated\images\A03_015bc124-3aa8-331f-800a-81e40cc5f985_149.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_015bc124-3aa8-331f-800a-81e40cc5f985.mp4,A03_015bc124-3aa8-331f-800a-81e40cc5f985,149
G:\2025-05-14_videos_annotated\images\A03_015bc124-3aa8-331f-800a-81e40cc5f985_174.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_015bc124-3aa8-331f-800a-81e40cc5f985.mp4,A03_015bc124-3aa8-331f-800a-81e40cc5f985,174
